"","hgnc_symbol","K562_Amit_PR"
"8456","ZDHHC17",0.733134499800207
"8457","PPARA",0.162798083738777
"8458","EMID1",0.300537596625107
"8459","RHD",1.34215658073816
"8461","TMEM216",0.446531051657264
"8462","RPS19BP1",1.50134840017172
"8463","TEAD1",0.224553272400893
"8464","PLCD1",0.928790282337789
"8465","ENTPD5",0.108053765805433
"8466","MITF",0.256910767972427
"8467","NAP1L1",3.19292205227092
"8468","CMC1",1.44475863133677
"8469","AKR1C1",3.70902510654875
"8470","RNF220",0.760432882424852
"8471","BAGE2",0.616280752558522
"8473","TSPYL4",0.118421656980273
"8475","FNBP1",0.529104673168099
"8476","RSBN1L",0.447942415977573
"8477","TAF9B",0.458772299496312
"8478","CHP1",1.35408363026578
"8480","PTMA",3.79162761093194
"8481","IFT140",0.134933640982798
"8482","AGMO",0.143056273400947
"8486","TET3",0.154575092891921
"8487","ZNF286A",0.412200484691752
"8488","EXD3",0.0640090137849607
"8490","ZKSCAN4",0.0758503160423861
"8493","VMAC",0.13921491946646
"8494","SPRY4",0.0195583899586766
"8495","TRPV2",0.74697837532551
"8497","TCEA1",0.95605608375208
"8498","NHEJ1",0.939793312378321
"8499","FANCA",0.561718439731069
"8500","SECISBP2",0.450180149669493
"8502","SEMA4D",0.189389821623617
"8503","LIN28B",1.40270738534317
"8504","MCRS1",0.65292963325478
"8505","FANCM",0.553265970556933
"8506","ZNF70",0.0575557135046944
"8507","ZFP69B",0.117638054604797
"8508","ZFP69",0.482565957413577
"8509","PLSCR3",0.188172037835944
"8510","EIF4EBP1",1.19679609821645
"8513","PMS2CL",0.401608517991093
"8515","PLA2G2C",0.0368854863557299
"8516","RINL",0.226411524578875
"8517","PDCD6P1",0.156627449663057
"8518","UBQLN2",0.126734219722899
"8519","RILPL1",0.110705508665001
"8521","ZNF490",0.197251409976684
"8522","ZFTA",0.145217880886993
"8523","GPR89B",0.237002471011128
"8525","AGRN",0.526219853922291
"8527","HEPACAM2",0.529490442854183
"8530","LAMTOR4",4.2111804808558
"8531","PRKAR1B",0.699992633963817
"8532","NCR3LG1",0.20232132017311
"8533","TUBB4B",0.674838889662968
"8534","AGAP4",0.0303749169576262
"8535","COMMD6",3.99658357758785
"8536","HYKK",0.388584107620679
"8538","ZNF383",0.0369621878872302
"8539","ZNF669",0.14599649962209
"8540","CENPP",1.20716769773387
"8541","PLSCR1",1.34246770512613
"8542","C3orf62",0.0246943993897338
"8543","FOCAD",0.460478181599361
"8544","ZP3",0.0164815815318856
"8545","CHM",0.868480391356206
"8546","BLOC1S5",1.61083804908823
"8547","IER5L",0.0980333396197812
"8548","C19orf54",0.0138662081233547
"8550","SRSF10",0.232513288240572
"8551","DUSP28",0.0480104336732314
"8552","NBR1",0.730184915150337
"8554","NDOR1",0.14036281107262
"8555","NPIPP1",0.395200576510277
"8556","FAM72B",1.17693034536356
"8557","ASAH2",0.0362841958780758
"8558","HMX3",0.14795995289004
"8559","RTL6",0.0823830357541792
"8561","PTAR1",0.408745937995225
"8562","SAXO2",0.104788763187525
"8563","RHCE",0.57413981685288
"8564","UROS",0.73101825018773
"8565","ZDHHC9",0.394541165304138
"8566","SMIM15",0.967023027468329
"8567","TMEM120B",0.206868478131273
"8568","NOXA1",0.0485975621216372
"8569","TMEM198",0.208693556377967
"8572","TMEM201",0.166184851486232
"8573","NHLRC3",0.532046387051122
"8575","SLX4",0.0448438927138823
"8576","RPL14",9.80887323617317
"8577","ZNF563",0.11108932213932
"8578","FBF1",0.159240990151288
"8579","MSL1",0.493463642468003
"8581","TRMT2B",0.656412256362597
"8582","FAM120AOS",0.570393197168768
"8583","NOC2L",2.74294500394928
"8584","NELFB",0.992186587534514
"8585","ZNF292",0.642176567937098
"8586","KCTD21",0.0452009624356158
"8587","ADAT2",0.177108292557881
"8588","ZNF567",0.288610946003205
"8590","ALKBH2",1.8070182402845
"8591","RNFT1",0.686590328480331
"8592","RELN",0.760384038475119
"8595","LITAF",0.378989031962632
"8597","ARID2",0.463112538572159
"8598","SF3B3",2.98346651039362
"8599","SP6",0.0884724602245613
"8600","UBE2Q2P1",0.324568285635531
"8601","ZNF573",0.099476334286634
"8602","CRYM-AS1",0.0626184588492808
"8604","S100A13",1.05556769342391
"8605","ZNF33A",0.634151617678891
"8606","ZNF600",0.136435341802681
"8608","C15orf61",0.26247427550601
"8609","TSPYL1",0.533668400811927
"8611","ZKSCAN3",0.217756914226794
"8612","RRP7A",0.759551927805161
"8613","LIN54",0.351241206030756
"8614","FAM53B",0.264395590853885
"8616","KAZN",0.233824951736368
"8617","SLC35E2B",0.115783514623301
"8619","NEMP2",0.743134519684867
"8620","ALG1L",0.06604422833654
"8621","GSPT2",0.122370307136159
"8622","ZFP92",0.0614176186787053
"8623","BLOC1S2",2.60642888541098
"8625","ZNF699",0.122024289994042
"8626","TDRD7",0.599866662215812
"8627","CFAP119",0.358074295385879
"8628","OR8A1",0.15094119032651
"8629","KIAA0895L",0.299243638507234
"8631","SPATS2L",1.17799813420657
"8632","ZNF250",0.0896133231139803
"8633","WDSUB1",0.309913785634755
"8634","ZNF79",0.232236570909531
"8636","ZNF681",0.141129151365882
"8637","ACADSB",1.09195036892421
"8638","STK40",0.244653096492588
"8640","MPHOSPH8",1.28531092545001
"8641","ZNF766",0.427779442575153
"8644","TUBB",1.06981997607027
"8645","LCOR",0.525123020698118
"8647","XPNPEP3",0.177148622547011
"8648","ZNF107",0.097310796963126
"8649","PPIA",3.31034912754121
"8651","SUPT3H",0.693267796820061
"8652","NIF3L1",1.34799002338976
"8654","MFSD14C",0.0775215863490113
"8655","POM121",0.0461244495870629
"8657","CD55",0.223640977446408
"8658","ZNF565",0.153570139145695
"8659","WDR5",0.524258836928131
"8660","LONP1",0.680440824127271
"8661","C9orf163",0.0635239312535999
"8662","SRGAP2B",0.0347769318158758
"8663","ASB13",0.363268116507468
"8664","ZNF34",0.075364032667554
"8665","ZNF140",0.299524584140448
"8667","PTPN1",0.597509471863682
"8668","EVL",0.34115553042163
"8669","EPHB4",0.322093594324048
"8670","ZNF124",1.35720306526807
"8671","XRCC6",6.97663512997595
"8673","PPP1R26",0.679129602304224
"8674","NBPF4",0.0165990278487105
"8677","ZNF569",0.2642149545862
"8678","YRDC",0.193731176251614
"8679","ZNF777",0.118068177953782
"8680","PIK3R4",0.399489344702632
"8681","TRAPPC2",0.250465262253093
"8682","SIAH1",0.239473017479154
"8683","C20orf96",0.0793954652174683
"8685","NCOR2",0.138348348586423
"8687","GDAP2",0.435860356718089
"8688","ANAPC7",0.82226152061443
"8689","SLC6A9",0.0740260712346219
"8691","BORCS6",0.347304186890281
"8692","MAN2A2",0.398759688761434
"8694","FAM72A",0.768771105517789
"8696","XRCC2",0.21905308403138
"8697","HDAC2",1.24661933949915
"8699","TCF4",0.380553496044684
"8700","SDHAF3",2.84820913335168
"8701","RABL6",0.700586777446652
"8702","ZNF136",0.269898935426371
"8703","ZKSCAN5",0.249965110355356
"8704","TRAPPC4",6.40418338716481
"8705","TTC30B",0.128813510591775
"8706","SLC30A10",0.146629953354081
"8707","TECPR2",0.133201235582004
"8708","ZFP62",0.28699041198222
"8709","TOMM7",8.06394545859227
"8711","ZNF512B",0.133430763009224
"8712","AMZ2",2.28979819788858
"8713","VKORC1L1",0.288667119504566
"8715","GM2A",1.55401018570968
"8717","SNHG17",0.0637855670298106
"8718","CD47",2.25787323430172
"8719","H2AC11",0.276197008663153
"8720","STRN3",0.67131605084763
"8721","ZNF239",0.20305631124061
"8722","CTBP1-DT",0.235587124708975
"8724","ILRUN",0.855624617492116
"8725","ADA",0.340758234588689
"8726","ARID5A",0.174324742597118
"8727","PPTC7",0.0846947741310522
"8728","NHLRC2",0.642215447101473
"8729","CBWD3",0.113267066306266
"8731","H2BU1",0.0755563026198846
"8732","KPNA5",1.08763423222445
"8733","ARHGEF12",1.08736942442531
"8734","ZNF252P",0.207203510611434
"8735","PDLIM7",0.116688153881156
"8736","FLNA",0.971802361644248
"8737","FAM3C",0.283537899428631
"8738","SLC39A10",0.454288529471828
"8740","AP2A1",0.462727451252427
"8741","FUT11",0.20321369654492
"8742","ANXA4",1.27254954817776
"8743","WDR5B",0.186924024874621
"8744","METTL9",2.45962627379884
"8745","ZNF138",0.18938937073475
"8746","SERTAD1",0.236095358255263
"8747","ZNF100",0.114131816173658
"8748","EOLA2",0.648592933372444
"8749","ZNF398",0.177851764944003
"8750","ZSCAN25",0.520258751421845
"8751","ANXA6",1.53118814499766
"8752","ZNF441",0.258611494242434
"8753","GMFB",1.56534545405899
"8754","ZNF420",0.285799279974479
"8755","ARRDC1",0.272187315884354
"8757","ZNF300P1",0.0735185591946149
"8759","DYNC1H1",0.650485987292459
"8760","PCBP2",0.39316730114379
"8761","SLC25A29",0.150954008880551
"8763","SRC",0.108740317533005
"8764","ZNF257",0.228045860991561
"8765","PCNX3",0.168989022248137
"8767","LRRC8B",0.132882079783364
"8769","ZNF785",0.0721993458054011
"8770","SULT1A2",0.150428674094627
"8771","PSMD12",0.793572139896839
"8772","MAGEA6",1.07932215147965
"8773","NOL4L",0.0719826509491969
"8774","SLC22A4",0.306619262525802
"8775","C1D",0.530839648632582
"8776","FAM110D",0.0806325893891039
"8777","KANK2",0.710754808498387
"8778","GTF2E2",1.63302148311232
"8779","ZNF165",0.142173309304248
"8780","FITM2",0.16603637286728
"8781","BLM",0.598459877866504
"8782","KRBOX5",0.893532957999944
"8783","OR10D3",0.0313535818964237
"8786","LRP10",0.0856416233022669
"8787","PELI1",0.258535616332533
"8788","ZNF655",0.132653150472233
"8789","MRPL21",2.3363782289766
"8790","UAP1L1",0.207431470427334
"8791","ZNF786",0.137809272755375
"8792","ZNF517",0.0854230125043829
"8793","ZNF675",0.204357067627333
"8794","SLC22A5",0.310011692968952
"8796","ADARB1",1.22881114606534
"8798","HTT",0.214999577754819
"8799","C5AR1",0.0358170824808436
"8800","DCHS2",0.128667972123852
"8801","VEPH1",0.543174196008763
"8803","MAP3K5",0.301398932699907
"8804","GSTK1",2.0837372676492
"8805","HNRNPAB",0.457333447995718
"8806","STMN3",0.71437216620936
"8807","PDGFA",0.266687784223534
"8808","GYPE",1.15110880734161
"8809","ZNF695",0.290648618257413
"8810","ZNF628",0.027785819843591
"8811","ZNF665",0.0585479143666327
"8812","RPF2",1.82782229853716
"8813","MIB2",0.507955546621252
"8815","GZMM",0.152221950708365
"8816","ATG7",0.798017798350128
"8817","SIPA1L1",0.567049845674264
"8818","TTC30A",0.115739395636456
"8820","ZNF624",0.202844261404808
"8822","TOPORS",0.27687337386426
"8823","ENTPD6",1.39355025335825
"8825","FAR1",0.924498085042631
"8828","ZNF615",0.146955967050173
"8829","EOLA1",1.43299694860116
"8830","CDC42SE1",0.18931789538909
"8831","UBE2Q2P12",0.110405609716362
"8832","SPTAN1",0.427992619821284
"8834","FAM114A1",0.233919441991363
"8835","RPE",1.60741975948459
"8836","ZNF460",0.48463224005163
"8837","PHF2",0.402176736663518
"8838","RPS26",0.688518659854582
"8839","PSAP",4.26775002802295
"8841","RPL37A",5.74316017164087
"8842","MCMBP",1.11520023621317
"8844","ZNF81",1.19271938332081
"8845","TAF13",1.89514105278634
"8846","ZNF780A",0.816953214231161
"8847","ATAD3A",1.46778043912075
"8848","FAM118B",1.67817009722737
"8850","CCDC180",0.179817605497716
"8851","ZNF181",0.234572148539309
"8853","ZNF44",0.225062115236636
"8855","SGTB",0.412886282565732
"8856","ZNF790",0.0716104907217305
"8857","CYRIA",0.223608896721644
"8858","MYO1C",0.218497797413848
"8859","NKIRAS1",0.266162812636262
"8860","MEIG1",0.0742117509664673
"8861","KIF13B",0.228202491261198
"8862","ADH5",2.38620624236855
"8863","TEAD4",0.566438488453268
"8864","SPG7",0.0828929547311313
"8866","ERO1A",0.699170358316259
"8867","ZNF823",0.162687400315663
"8868","FCHSD1",0.388984910105415
"8870","RPL12",1.42842572498501
"8871","ZNF121",0.271818536662423
"8872","MPZL1",1.52511524298155
"8875","AKAP17A",1.04198815641806
"8877","SNHG12",0.290570928390714
"8878","KEL",0.150156260469299
"8879","NOL8",0.690843851112517
"8880","IRAK4",0.515143992196189
"8881","MRPL42",3.94593967489981
"8882","ZNF335",0.0737257854438575
"8883","TUBA3C",2.44315295839534
"8884","RPS4X",3.09370942794882
"8885","ZNF273",0.165778610518112
"8886","ZNF84",0.289121745855083
"8887","MAK16",0.803325849662759
"8888","GRK6",0.738771988862679
"8889","MARCHF5",0.465349803674076
"8890","ZBTB14",0.16820692174794
"8891","NUP62CL",0.76170719390788
"8892","TOR4A",0.492631614135419
"8895","ZNF544",0.278216635414834
"8897","ZNF770",0.205193444363702
"8898","ZNF876P",0.46641621276817
"8900","MIER1",0.441377891602582
"8901","MAN1A2",4.06778061601849
"8902","SVIP",4.090019187804
"8904","DDRGK1",0.727889672651165
"8905","TFDP1",1.1239598582745
"8906","ZNF607",0.112156047331259
"8907","HSD17B11",1.14709054607661
"8908","SZT2",0.180840462443122
"8910","RPS6KL1",0.0569580994075359
"8914","DDX42",0.498278202968385
"8915","RPL23A",3.8693658559429
"8916","SLC29A3",0.07935146312383
"8917","STYX",0.544112498606346
"8918","UBL5",10.3249585822746
"8919","HELZ",0.322355048958687
"8920","UCKL1",0.395525165888118
"8921","CARD11",0.22562781488743
"8922","ZNF485",0.254760808186904
"8923","ZKSCAN8",0.0941801322687277
"8924","PHETA1",0.111505615931254
"8925","HYLS1",0.262969278322018
"8926","MYL4",4.62736349373859
"8927","ZNF442",0.116593668056009
"8928","PIM3",0.577793155164232
"8929","GET3",2.23631331770765
"8930","ASPH",0.783870424905672
"8931","SPRED2",0.096802154849342
"8932","WWP2",0.54660722947414
"8933","GFPT1",0.557608219903851
"8934","ZNF26",0.629577548518127
"8935","ITSN2",0.312405780822461
"8936","NTRK1",0.663362195653115
"8937","OGA",0.341190088636967
"8938","TCAF1",0.0887700021887496
"8939","ZNF69",0.124282137304064
"8940","NRARP",0.0176076254284114
"8942","ZNF480",0.680835409549264
"8943","TPM2",0.163637504438851
"8944","SH3BGRL2",0.573913515415523
"8945","YTHDF2",0.42792683396083
"8946","TMA16",1.39215057981981
"8947","MAFK",0.500010598429606
"8949","ZNF43",0.0418887518844467
"8950","GPN1",1.66952309259382
"8951","ZNF789",0.40837421774569
"8952","CTNND1",0.708818873750245
"8953","DDX39B",0.291630537560628
"8954","SH2D1B",0.427946435503473
"8955","NUDT16",0.130337908582123
"8956","TLK1",0.31993205961528
"8957","APRG1",0.0444691850573314
"8958","MMP17",0.0897039430835792
"8959","BAZ1A",0.618571088067455
"8960","COPS8",1.33067137850274
"8961","CCDC69",0.816908306365668
"8962","MDM4",0.362455678821961
"8965","C6orf89",0.561807268725904
"8966","CALM1",4.43990970402988
"8969","MAGEA1",4.40560657541783
"8971","SLC9A6",2.00368589337963
"8972","FAN1",0.567055070446562
"8973","IPO9",0.111928589186729
"8975","TOGARAM1",0.41870791512034
"8976","ECI2",1.40272232194412
"8977","LDB1",0.443960918319691
"8978","PPP1R14C",1.13351416471743
"8979","CTR9",1.06155158766018
"8981","MSRB1",0.741418163060404
"8982","ZNF652",0.150988359107978
"8983","SMURF1",0.179528937086735
"8984","GPATCH3",0.322739226681257
"8985","CDC42BPB",0.278476999449222
"8986","RPL10A",1.8641606758803
"8987","COLGALT2",0.238393532843995
"8988","RCSD1",0.297001124636816
"8991","CNOT7",1.38070653552948
"8992","TMEM184B",0.188462905040201
"8993","MTOR",0.344400194136611
"8994","ZNF521",0.121311770746465
"8995","LRIG2",0.412415261523277
"8996","PNP",0.879523024171361
"8998","GK",0.79771885327639
"8999","FOXJ3",0.261525294068183
"9000","SFT2D1",0.793238142059621
"9001","CHAMP1",0.0987812302705067
"9003","HMGN2",0.512182601037761
"9004","SELENOM",0.53372987945879
"9005","UBE2J1",0.401465922906509
"9006","GJC2",0.024283943433165
"9007","OPA1",1.93022576327726
"9008","DENND4B",0.105696723019491
"9009","ZNF277",2.34907630701901
"9011","FICD",0.206273881029773
"9012","OSTC",5.34964036610487
"9013","R3HDM4",0.326407045490035
"9014","TSEN15",1.88915486600607
"9015","LTN1",0.425714697225384
"9016","RUNDC1",0.228118519246017
"9018","TYW1",0.542084307046817
"9020","SMC5",1.05166326189323
"9021","PRMT6",0.386167600444722
"9023","CAPZA2",12.3272484870816
"9024","TOP1",0.210055176156938
"9025","PRC1",1.11329675766858
"9027","SREBF2",0.33261963339334
"9028","C1orf174",0.771213261158689
"9029","RASGEF1A",1.00964671167409
"9030","RPL39",3.98000633605088
"9032","DCLRE1A",0.639449032637511
"9033","ATG9A",0.278103849933681
"9034","CSAG1",2.49049229965117
"9035","APRT",1.01089572724701
"9036","TBKBP1",0.169172285713156
"9037","CCDC167",1.45370095620235
"9038","DMD",1.17540357805439
"9040","NAGA",0.445024302115015
"9041","SMG5",0.479080717395481
"9042","TGM2",0.18624082185828
"9043","ARMCX6",0.252045726489449
"9044","PJA2",0.65307662194863
"9045","SGMS1",0.489005502831212
"9047","INF2",0.177610658349037
"9048","PDCD4-AS1",0.0229455843238378
"9049","EFCAB2",1.71434756074059
"9050","COX20",0.577051840683437
"9051","TATDN3",0.930110802820612
"9052","MIR29B2CHG",0.0192078605209002
"9054","C1orf53",0.639837999446323
"9055","PRDX6-AS1",0.0888456855411329
"9056","CENPW",6.82039918228266
"9057","MSTO2P",0.0332409711874549
"9058","EEF1AKMT2",0.659152092496754
"9059","ATP1A1-AS1",0.0842015302518577
"9060","GDI1",1.28219500117178
"9061","SOX18",0.0227137286258577
"9063","RHOXF2B",0.0183981835125987
"9064","ARRDC1-AS1",0.232064959525418
"9065","ZYG11A",0.375940167433221
"9067","LINC00963",0.233703889599169
"9068","SYS1",0.543988538288723
"9069","INPP5B",0.352623384571085
"9070","TRAF3IP1",0.919614132482286
"9072","RUFY2",0.33776336800746
"9073","ASAH2B",0.238484502223523
"9074","TIMM23B",0.87123051396452
"9075","ZDHHC18",0.3599983388636
"9076","TMEM273",0.851019462294477
"9077","AGAP9",0.359840272450264
"9078","BMS1P1",0.107483800231605
"9079","MACO1",0.410715751185195
"9082","RING1",0.457804928887864
"9083","HSD17B8",0.130615336223768
"9085","BRD2",0.153476332613557
"9088","SPIN3",0.369636689590469
"9091","RNF5",1.77022602003895
"9092","AGPAT1",0.414589753857518
"9096","DXO",0.150232894598181
"9097","SKIV2L",1.61048042740933
"9098","NELFE",1.1575860645914
"9099","SDHD",2.94887463690331
"9100","XAGE1B",0.0501975468878565
"9102","SNHG32",1.10621464223834
"9105","LSM2",1.28227738312709
"9106","VARS1",0.406837013566191
"9107","MBD5",0.292066948694376
"9108","MSH5",0.096369059601316
"9111","APOM",0.0686409853103995
"9115","MICB",0.516458319988157
"9116","MICA",0.905296916733896
"9118","CCHCR1",1.73309166738321
"9120","DHX16",0.708430992100959
"9122","MRPS18B",2.52985193242702
"9125","DDR1",0.825952334420004
"9127","HLA-E",0.588846778372188
"9128","ZNF616",0.362836276728166
"9129","PPP1R11",0.401868127070617
"9131","RACK1",2.12166978284096
"9134","STARD7-AS1",0.11090398158801
"9135","SPDYC",0.607007710329919
"9136","TRIM27",0.229810757921547
"9137","CBWD4P",0.0747256788952883
"9138","ZNF204P",0.0842894500870565
"9139","ST8SIA6-AS1",0.48763875442421
"9141","ATXN2",0.244756529966447
"9142","DCTN1",1.05302746944859
"9144","FAM216A",1.4772383930947
"9147","MZT1",0.765204457441207
"9149","UQCC3",0.244265472741335
"9151","ATP6V0E2-AS1",0.0422923762579447
"9152","ZNF425",0.024809204847461
"9153","C12orf73",0.187714515673986
"9154","SPIRE2",0.153535450695273
"9156","TMEM231",0.120176604215497
"9158","TRIQK",1.03532327500177
"9159","ZBTB10",0.205938668003032
"9160","C4orf46",0.23830241515994
"9164","E2F4",0.758032304199257
"9165","PDE7A",0.364461119287899
"9167","SNX2",4.50364331512826
"9172","TECPR1",0.196849335231952
"9173","SAMD9",0.289239408823774
"9174","CNEP1R1",0.365227502878946
"9176","ATP6AP1L",0.380866927632246
"9177","CCDC85C",0.361480625061608
"9178","NAP1L4",1.04663588279661
"9179","SMG1P2",0.0545316747268462
"9181","CPT1B",0.11364084196118
"9183","HMGN1",2.06052958794979
"9185","DENND6B",0.0640036550220872
"9187","LINC01597",0.0558388238500623
"9188","LINC01446",0.176590314836098
"9189","LCMT1",2.48729981496211
"9190","CDPF1",0.311240118244082
"9192","ETFRF1",0.601280434886217
"9194","ITPRIPL2",0.0920532768438883
"9195","RP9P",0.138033678848757
"9196","C5orf51",0.314812096238167
"9198","PLPP6",0.117108856111953
"9200","C1RL-AS1",0.126675333060043
"9201","ZNF316",0.68671165013157
"9202","SRRM2-AS1",0.0215225922316871
"9204","RNPS1",0.125331716632728
"9206","DNAJC19",4.26592102671386
"9207","JPT2",1.19921376959684
"9209","HERC2P9",0.20118302570184
"9210","FOXL2NB",0.0743560574915995
"9212","HCG27",0.155718063203571
"9214","RAB12",0.388453968905075
"9216","HACD2",0.246066928989761
"9218","LNP1",0.350696876313803
"9220","ANKRD28",0.524577700731974
"9224","STK38L",2.43832116434789
"9225","SACM1L",0.821420843629552
"9226","TSN",11.6104838644387
"9227","SLC48A1",0.246721020961147
"9229","ZNF611",0.127803128533587
"9230","SFT2D2",0.404891699318172
"9231","CEP43",0.699662026701111
"9232","FAM24B",0.324186004975273
"9233","TRIM59",0.181846641624918
"9234","MLLT11",0.150034520886192
"9235","NRAS",0.734508720927964
"9237","CHUK",0.762196072060627
"9238","ARHGAP19",0.892762232096246
"9239","GPC2",0.274333290299134
"9240","SIPA1",0.117883169572347
"9242","SRA1",0.35152014938042
"9243","VDAC1",2.33975237017118
"9244","TMX2",1.46887097542166
"9245","HEXA",1.16615390434282
"9247","SULT1A4",0.187867272821336
"9248","LAT",0.0715209761454135
"9249","NCKIPSD",0.0871959463154149
"9251","ZNF337-AS1",0.158044986713258
"9253","ZNF134",0.0998271224126333
"9254","ZNF845",0.318221024205513
"9257","EMP2",0.222982164509548
"9258","KCTD11",0.142530974967406
"9261","LIPE-AS1",0.0889968853449924
"9262","DNASE1",0.232775726701647
"9263","CCL27",0.0322774314742448
"9264","NUDT19",0.119723323746976
"9265","TAX1BP3",1.12772818707319
"9266","NAXD",0.842604668297914
"9268","ZNF891",0.183259845022389
"9269","UCA1",0.258404866905522
"9270","TSPAN4",0.938803785319139
"9271","ARL16",0.39172193836711
"9272","LYRM4",1.61689020246724
"9275","AMZ2P1",0.190273853548359
"9276","PLEKHM1P1",0.154870410641003
"9277","GCC2-AS1",0.105259356534716
"9278","XPOTP1",0.32134363818154
"9280","FIS1",2.00173402168044
"9281","APTR",0.304946184351373
"9283","BBIP1",1.69663094636502
"9287","SEC14L6",0.0856946435235639
"9289","PPME1",0.604702817450744
"9290","DEFB133",0.387418483424056
"9291","B3GALT9",0.349221262467167
"9293","TOMM6",2.89981814455021
"9294","HNRNPUL2",0.116692032452111
"9295","SEPTIN7P2",0.248599432575239
"9296","MS4A4E",0.384944300890787
"9298","DDX12P",0.0323665501440461
"9301","ZSWIM7",0.418385463348795
"9303","CRPPA",0.874665011390844
"9305","NEURL4",0.226470566278211
"9306","UBXN2B",0.531712605850246
"9307","CBWD6",0.194038790140574
"9308","GUSBP18",0.117532694583708
"9309","LINC00680",0.273535723721041
"9310","LINC02449",0.324652831350855
"9311","GOLGA8B",0.416160047261258
"9312","DHRS4-AS1",0.280620554079464
"9313","AKR1C7P",0.695475124935695
"9315","MYL5",0.195476936065263
"9317","MIR17HG",0.127334556801541
"9318","ZNF407",0.684601130375471
"9319","NPEPL1",0.0749826581566646
"9320","FRG1JP",0.454229225676509
"9321","TMEM167B",0.630425238444045
"9322","FAM72D",0.134688211602672
"9323","SLC35E2A",0.0544080062648429
"9326","CYB5RL",0.256396717544911
"9328","IFI30",2.02697510088887
"9332","MIF-AS1",0.0159814633602109
"9333","CEBPZOS",0.515697190261284
"9334","ZNF579",0.123239438249797
"9336","NBPF1",0.527410498231087
"9337","UMAD1",1.00793141798687
"9340","ZGLP1",0.0371997093785226
"9345","PPP3CB-AS1",0.100202512847791
"9346","PPP3R1",0.472683106687812
"9347","FANCG",0.886404041383008
"9348","AP4M1",1.0052054874777
"9349","MAGEA3",4.2446925431015
"9350","CEBPD",0.0482164975703441
"9351","ZBED8",0.156970875789041
"9353","FAM200A",0.22567041532941
"9354","PPP2R2A",0.427752397717007
"9355","TIGD1",0.0553020201819826
"9357","FADS3",0.633439083619266
"9358","CCNL2",0.305156299424205
"9360","PPT2",1.7459911092105
"9361","LINC02860",0.070884096294251
"9364","LINC01124",0.0350593484520185
"9365","CYTOR",0.562985530531854
"9367","TCAF1P1",0.216556921680393
"9369","ZDHHC12-DT",0.308473140579299
"9370","EXOSC6",0.144239310176741
"9371","VPS52",0.411733486158064
"9372","RPL23AP53",0.202424793604905
"9379","MIR503HG",0.0433074084646269
"9380","TSSC2",0.191174731163988
"9381","MED15P9",0.00991734892060804
"9383","CD99P1",0.104809302913752
"9386","AFG3L1P",0.203522990699996
"9387","CHROMR",0.861477925238682
"9390","LINC02561",0.330276719990808
"9391","CCNT2-AS1",0.220752259500254
"9392","CPTP",0.265490030404293
"9393","MIR548XHG",0.280787094143265
"9395","MIR3681HG",0.98334656907754
"9396","SLC25A5-AS1",0.0278167479504184
"9397","MSL3P1",0.133856484761387
"9398","PORCN-DT",0.0217386976164339
"9399","GTF2IP5",0.12150814657156
"9400","TMCO1-AS1",0.0397215547977126
"9403","HEXIM2-AS1",0.0105534401275093
"9404","SMIM13",0.412968318511397
"9405","LINC01087",0.0826416494533376
"9406","SVIL-AS1",1.10872562120549
"9407","RTCA-AS1",0.0488607241778021
"9408","LINC00885",0.0524464821578234
"9409","SH3BP5-AS1",0.00705274242757233
"9411","ZNF812P",0.217118899905208
"9413","CENPIP1",0.122683432727613
"9414","CETN4P",0.196882382724646
"9415","HLCS-AS1",0.103933084668217
"9417","NQO2-AS1",0.435769380369694
"9420","RNF32-AS1",0.0094618756837108
"9422","DAP3P1",0.0614910564465825
"9424","PLEKHM1",0.0732067129721955
"9425","ZNRF2P2",0.0480810939041624
"9426","TAF1A-AS1",0.142917520335046
"9427","PPP1R26-AS1",0.0728435200625317
"9428","NRSN2-AS1",0.183462075698383
"9429","BOLA3-DT",0.535226942603632
"9430","RFPL1S",0.0342789708898116
"9432","ZNF385D-AS1",0.260272795876807
"9433","LINC02476",0.176312432657413
"9434","LINC01980",0.816164071986952
"9435","NCBP2-AS1",0.0111379962818841
"9436","SBDSP1",1.21771886091313
"9437","MCRIP1",2.09456790263129
"9440","FGD5-AS1",0.884465590611406
"9441","LINC00431",0.0668632401583256
"9442","PROSER2-AS1",0.0861995172836632
"9443","TRAM2-AS1",0.193533033948618
"9444","TMEM30A-DT",0.0903602960404235
"9445","FAM229A",0.0209930567622112
"9446","ERCC6",0.455271368010486
"9447","RUSC1-AS1",0.0230026421232057
"9449","NOL7",2.90684966475325
"9450","SATB2-AS1",0.113404525884595
"9451","GTF2IP14",0.297071404288002
"9454","LINC01772",0.0119554422469906
"9456","BAIAP2-DT",0.139783008967743
"9458","WASH8P",0.273086308891036
"9459","NPIPB14P",0.0770567859294448
"9462","PSPHP1",1.71759012984897
"9463","ZKSCAN8P1",0.0982584713114396
"9464","SLC16A1-AS1",0.194962808228241
"9465","ANKRD18DP",0.136415120784855
"9466","LINC01748",0.100909087062988
"9467","TMEM185B",0.0875223736517994
"9468","HSPA9P1",0.0663749596747231
"9469","LENG8-AS1",0.172641340022504
"9471","CUTALP",0.25766761808655
"9474","ZNF451-AS1",0.0243302387241276
"9475","SUGT1P1",0.428471258071532
"9476","ERVMER34-1",0.08492302893635
"9477","IL9RP3",0.00639856935972897
"9479","LINC01203",0.102222821260745
